locationID,fullAQSID,locationName,longitude,latitude,elevation,countryCode,stateCode,countyName,timezone,houseNumber,street,city,zip,AQSID,airnow_stationID,airnow_parameterName,airnow_monitorType,airnow_siteCode,airnow_status,airnow_agencyID,airnow_agencyName,airnow_EPARegion,airnow_GMTOffsetHours,airnow_CBSA_ID,airnow_CBSA_Name,airnow_stateAQSCode,airnow_countyAQSCode,airnow_MSAName,address
1eb4d565765a0911,840MMAIR1001,Unit1001,-123.9891,40.8808,27.93,US,CA,NA,America/Los_Angeles,NA,1st Avenue,NA,95525,MMAIR1001,MMAIR1001,PM2.5,Temporary,1001,Active,EPA,USEPA-RTP,USEPA,-8,NA,NA,NA,NA,NA,"Dell'arte International School of Physical Theatre, 1st Avenue, Blue Lake, Humboldt County, CA 95525, United States of America"
7be0d05a03e751e9,840MMAIR1003,Unit1003,-123.1651,40.5486,707.76,US,CA,NA,America/Los_Angeles,1019,Hayfork Ranger Station Road,NA,96041,MMAIR1003,MMAIR1003,PM2.5,Temporary,1003,Active,EPA,USEPA-RTP,USEPA,-8,NA,NA,NA,NA,NA,"1019 Hayfork Ranger Station Road, Trinity County, CA 96041, United States of America"
ba853684eaba3e34,840MMCA81001,MMCA81001,-120.988183,38.684363,382.05,US,CA,NA,America/Los_Angeles,NA,Moliner Drive,Cameron Park,95672,MMCA81001,MMCA81001,PM2.5,Temporary,1001,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"Cameron Airpark, Moliner Drive, Cameron Park, CA 95672, United States of America"
c71a542d8210feec,840MMCA81002,MMCA81002,-120.530877,38.401186,830.35,US,CA,NA,America/Los_Angeles,195,Spink Road,NA,95255,MMCA81002,MMCA81002,PM2.5,Temporary,1002,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"195 Spink Road, West Point, Calaveras County, CA 95255, United States of America"
e8f9a67a9d458156,840MMCA81003,MMCA81003,-122.55955,38.795975,295.44,US,CA,NA,America/Los_Angeles,NA,Coyote Valley Road,NA,95467,MMCA81003,MMCA81003,PM2.5,Temporary,1003,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"Coyote Valley Road, Lake County, CA 95467, United States of America"
11817b6febe9f54c,840MMCA82037,MMCA81004,-121.494327,38.5664,4.7,US,CA,NA,America/Los_Angeles,NA,Uptown Alley,NA,95811,840MMCA82037,840MMCA82037,PM2.5,Temporary,2037,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"Uptown Alley, Sacramento, CA 95811, United States of America"
b89d2c702f943599,840MMCA81008,MMCA81008,-123.710539,41.116365,505.18,US,CA,NA,America/Los_Angeles,224,Bloody Camp Road,NA,95546,MMCA81008,MMCA81008,PM2.5,Temporary,1008,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"224 Bloody Camp Road, Humboldt County, CA 95546, United States of America"
49230151c8af77a9,840MMCA81009,MMCA81009,-122.998252,38.501136,17.63,US,CA,NA,America/Los_Angeles,NA,1st Street,NA,95446,MMCA81009,MMCA81009,PM2.5,Temporary,1009,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"Veterans Memorial Building, 1st Street, Guerneville, Sonoma County, CA 95446, United States of America"
ce7ffe2577642307,840MMCA81011,MMCA81011,-122.704604,40.984025,761.33,US,CA,NA,America/Los_Angeles,119,Trinity Vista Street,NA,96091,MMCA81011,MMCA81011,PM2.5,Temporary,1011,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"119 Trinity Vista Street, Trinity Center, Trinity County, CA 96091, United States of America"
74e0ef973916e244,840MMCA81012,Bella Vista,-122.238328,40.639522,167.37,US,CA,NA,America/Los_Angeles,NA,CA 299,NA,96008,MMCA81012,MMCA81012,PM2.5,Temporary,1012,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"Fire Station 33, CA 299, Bella Vista, Shasta County, CA 96008, United States of America"
317111b3ec9c30d4,840MMCA81014,MMCA81014,-120.546627,35.407916,352.39,US,CA,NA,America/Los_Angeles,NA,Parkhill Road,NA,NA,MMCA81014,MMCA81014,PM2.5,Temporary,1014,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"CAL FIRE/San Luis Obispo County Fire Department Station #40, Parkhill Road, San Luis Obispo County, CA, United States of America"
ba5eb79c1791bf44,840MMCA81015,MMCA81015,-121.967854,38.52562,40.07,US,CA,NA,America/Los_Angeles,656,East Street,NA,95694,MMCA81015,MMCA81015,PM2.5,Temporary,1015,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"656 East Street, Winters, Yolo County, CA 95694, United States of America"
aefa0fb7248a9a20,840MMCA81017,MMCA81017,-121.276338,41.649213,1276,US,CA,NA,America/Los_Angeles,NA,Tionesta Road,NA,NA,MMCA81017,MMCA81017,PM2.5,Temporary,1017,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"Tionesta Road, Modoc County, CA, United States of America"
6b06028001ac0f6f,840MMCA81018,Mineral,-121.593525,40.348867,1503.01,US,CA,NA,America/Los_Angeles,NA,unnamed road,NA,96063,MMCA81018,MMCA81018,PM2.5,Temporary,1018,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"unnamed road, Mineral, Tehama County, CA 96063, United States of America"
e1260b81329b5d46,840MMCA81010,MMCA81019,-121.479049,41.955854,1230.38,US,CA,NA,America/Los_Angeles,201,C Street,NA,96134,MMCA81010,MMCA81010,PM2.5,Temporary,1010,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"201 C Street, Tulelake, Siskiyou County, CA 96134, United States of America"
7c58fcdbbd88cb87,840MMCA81020,MMCA81020,-122.36362,41.528524,872.01,US,CA,NA,America/Los_Angeles,6089,Lake Shastina Drive,NA,96094,MMCA81020,MMCA81020,PM2.5,Temporary,1020,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"6089 Lake Shastina Drive, Lake Shastina, Siskiyou County, CA 96094, United States of America"
0d4968c40f297ff4,840MMCA81013,MMCA81021,-122.128637,41.251634,989.14,US,CA,NA,America/Los_Angeles,NA,Forest Road,NA,NA,MMCA81013,MMCA81013,PM2.5,Temporary,1013,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"McCloud Ranger Station, Forest Road, McCloud, Siskiyou County, CA, United States of America"
c43e9676c813099d,840MMNPS1046,MMCA81022,-122.900062,41.457939,902.86,US,CA,NA,America/Los_Angeles,NA,College Street,NA,96027,840MMNPS1046,840MMNPS1046,PM2.5,Temporary,1046,Active,NPS,National Park Service,R9,-8,NA,NA,NA,NA,NA,"College Street, Etna, Siskiyou County, CA 96027, United States of America"
26ffe6f6fc94422d,840MMCA81005,MMCA81024,-120.533967,41.491231,1334.53,US,CA,NA,America/Los_Angeles,NA,East 8th Street,NA,96101,MMCA81005,MMCA81005,PM2.5,Temporary,1005,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"CalFire Alturas Station, East 8th Street, Alturas, CA 96101, United States of America"
af791c60a81fc6ed,840MMCA81026,MMCA81026,-123.129616,41.300944,765.08,US,CA,NA,America/Los_Angeles,98,Cemetery Alley,NA,96027,MMCA81026,MMCA81026,PM2.5,Temporary,1026,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"98 Cemetery Alley, Sawyers Bar, Siskiyou County, CA 96027, United States of America"
edeb07638a44f39e,840MMCA81030,MMCA81030,-120.251434,38.321364,1583.9,US,CA,NA,America/Los_Angeles,NA,Epfd Station 2,NA,NA,MMCA81030,MMCA81030,PM2.5,Temporary,1030,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"Forest Service Facility, Epfd Station 2, Calaveras County, CA, United States of America"
fc8ce3aaab826f72,840MMCA81046,MMCA81031,-123.537204,41.304227,130.74,US,CA,NA,America/Los_Angeles,16,Ishi-Pishi Road,NA,95556,840MMCA81046,840MMCA81046,PM2.5,Temporary,1016,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"16 Ishi-Pishi Road, Orleans, Humboldt County, CA 95556, United States of America"
5e96710b10033f3f,840MMCA81032,MMCA81032,-120.664387,40.409346,1300.37,US,CA,NA,America/Los_Angeles,724,South Street,NA,96130,MMCA81032,MMCA81032,PM2.5,Temporary,1032,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"724 South Street, Susanville, CA 96130, United States of America"
dfef474fa55cfc42,840MMCA81033,MMCA81033,-121.509326,38.563761,3.83,US,CA,NA,America/Los_Angeles,499,Crate St,NA,95818,MMCA81033,MMCA81033,PM2.5,Temporary,1033,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"499 Crate St, Sacramento, CA 95818, United States of America"
c4f8febddf62017a,840MMCA81034,MMCA81034,-122.208309,40.259088,107.43,US,CA,NA,America/Los_Angeles,NA,Bend Ferry Road,NA,96980,MMCA81034,MMCA81034,PM2.5,Temporary,1034,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"Bend Elementary School, Bend Ferry Road, Bend, Tehama County, CA 96980, United States of America"
845912a643f85282,840MMCA81035,MMCA81035,-123.330867,41.259724,372.17,US,CA,NA,America/Los_Angeles,NA,Salmon River Road,NA,NA,MMCA81035,MMCA81035,PM2.5,Temporary,1035,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"Salmon River Road, Forks of Salmon, Siskiyou County, CA, United States of America"
0425372f945bc26b,840MMCA81007,MMCA81036,-123.164957,40.552329,709.56,US,CA,NA,America/Los_Angeles,192,Shasta Street,NA,96041,MMCA81007,MMCA81007,PM2.5,Temporary,1007,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"192 Shasta Street, Hayfork, Trinity County, CA 96041, United States of America"
48eca831bab5efd3,840MMCA81037,MMCA81037,-123.198495,39.112369,184.95,US,CA,NA,America/Los_Angeles,31,Gobalet Lane,NA,95482,MMCA81037,MMCA81037,PM2.5,Temporary,1037,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"31 Gobalet Lane, Mendocino County, CA 95482, United States of America"
1f575c8a494d49e9,840MMCA81041,MMCA81041,-121.574943,39.472096,44.5,US,CA,NA,America/Los_Angeles,4801,Feather River Boulevard,Oroville,95965,MMCA81041,MMCA81041,PM2.5,Temporary,1041,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"Oroville Hardboard MDF, 4801 Feather River Boulevard, Oroville, CA 95965, United States of America"
19087b88b4f8ba39,840MMCA81042,MMCA81042,-122.402179,40.689089,271.17,US,CA,NA,America/Los_Angeles,NA,Lake Boulevard,Shasta Lake,96089,MMCA81042,MMCA81042,PM2.5,Temporary,1042,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"Shasta Lake Fire District, Lake Boulevard, Shasta Lake, CA 96089, United States of America"
952fd68fa4e772c5,840MMCA82062,MMCA81044,-123.677044,41.047508,114.18,US,CA,NA,America/Los_Angeles,NA,unnamed road,NA,NA,840MMCA82062,840MMCA82062,PM2.5,Temporary,1002,Active,EPA,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"unnamed road, Humboldt County, CA, United States of America"
4ffa6c50676a39d5,840MMCA81046,MMCA81046,-120.746055,40.432359,1538.07,US,CA,NA,America/Los_Angeles,NA,Alta Drive,NA,NA,840MMCA81046,840MMCA81046,PM2.5,Temporary,1046,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"Alta Drive, Lassen County, CA, United States of America"
34bc407fe78953ed,840MMCA81047,MMCA81047,-121.500678,38.568846,5.55,US,CA,NA,America/Los_Angeles,"809,809 1/2",U Street,NA,95811,MMCA81047,840MMCA81047,PM2.5,Temporary,1047,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"809, 809 1/2 U Street, Sacramento, CA 95811, United States of America"
505ff125a35b6559,840MMCA81048,MMCA81048,-120.125821,39.059958,1929.43,US,CA,NA,America/Los_Angeles,288,Fir Street,NA,96142,MMCA81048,840MMCA81048,PM2.5,Temporary,1048,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"288 Fir Street, El Dorado County, CA 96142, United States of America"
3f17a85a8e1653c0,840MMCA82066,MMCA81049,-123.394489,41.79004,397.98,US,CA,NA,America/Los_Angeles,NA,unnamed road,NA,NA,840MMCA82066,840MMCA82066,PM2.5,Temporary,1023,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"unnamed road, Happy Camp, Siskiyou County, CA, United States of America"
a0124af52c762678,840MMCA81050,MMCA81050,-120.354946,38.258053,1241.37,US,CA,NA,America/Los_Angeles,27,Splash Dam Loop,NA,95223,MMCA81050,840MMCA81050,PM2.5,Temporary,1050,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"27 Splash Dam Loop, Arnold, Calaveras County, CA 95223, United States of America"
2d2b18629fccab0e,840MMCA81055,MMCA81057,-117.139492,32.809349,126.18,US,CA,NA,America/Los_Angeles,NA,Aero Drive,NA,92123,MMCA81055,840MMCA81055,PM2.5,Temporary,1055,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"Aero Drive & Sandrock Road, Aero Drive, San Diego, CA 92123, United States of America"
af055181a714d2c0,840MMCA82004,840MMCA82004,-119.376047,37.060704,1364.17,US,CA,NA,America/Los_Angeles,NA,Auberry Road,NA,NA,MMCA82004,840MMCA82004,PM2.5,Temporary,2004,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"Auberry Road, Alder Springs, Fresno County, CA, United States of America"
3a05fd194ca65d9f,840MMCA82005,MMCA82005,-123.211048,39.195367,201.17,US,CA,NA,America/Los_Angeles,3501,Tollini Lane,NA,95482,MMCA82005,840MMCA82005,PM2.5,Temporary,2005,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"3501 Tollini Lane, The Forks, Mendocino County, CA 95482, United States of America"
41bda8dbdeee9fae,840MMCA81006,MMCA82006,-120.596023,38.765827,1116.47,US,CA,NA,America/Los_Angeles,NA,Blair Road,NA,95726,MMCA81006,MMCA81006,PM2.5,Temporary,1006,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"Blair Road, Pollock Pines, El Dorado County, CA 95726, United States of America"
77e757a3bdd6b9f7,840MMCA82009,MMCA82009,-119.993405,37.44293,481.17,US,CA,NA,America/Los_Angeles,NA,Old Highway Road,NA,95338,MMCA82009,840MMCA82009,PM2.5,Temporary,2009,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"Old Highway Road, Bridgeport, Mariposa County, CA 95338, United States of America"
49fa6c3a7b263a3d,840MMCA82012,NA,-119.981132,38.933208,1907.87,US,CA,NA,America/Los_Angeles,2858,Oakland Avenue,South Lake Tahoe,96150,840MMCA82012,840MMCA82012,PM2.5,Temporary,2008,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"2858 Oakland Avenue, South Lake Tahoe, CA 96150, United States of America"
7ee6a9c524d3c8c0,840MMCA82011,NA,-120.044346,34.69196,341.92,US,CA,NA,America/Los_Angeles,NA,unnamed road,NA,NA,MMCA82011,840MMCA82011,PM2.5,Temporary,2011,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"unnamed road, Santa Barbara County, CA, United States of America"
644ab9d192a17c79,840MMCA81038,MMCA82012,-123.26952,39.79336,435.55,US,CA,NA,America/Los_Angeles,NA,Airport Road,NA,95428,MMCA81038,MMCA81038,PM2.5,Temporary,1038,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"Airport Road, Covelo, Mendocino County, CA 95428, United States of America"
e532e726e974c2d4,840MMCA82013,NA,-122.985485,39.425125,585.4,US,CA,NA,America/Los_Angeles,NA,Elk Mountain Road,NA,95649,MMCA82013,840MMCA82013,PM2.5,Temporary,2013,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"Elk Mountain Road, Lake County, CA 95649, United States of America"
c68d9c5b09aec1b7,840MMCA82014,NA,-121.813059,38.011183,10.25,US,CA,NA,America/Los_Angeles,541,West 10th Street,NA,94509,MMCA82014,840MMCA82014,PM2.5,Temporary,2014,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"541 West 10th Street, Antioch, CA 94509, United States of America"
ebf5fcc3b340ae58,840MMCA82016,MMCA82016,-120.154982,40.145566,1251.08,US,CA,NA,America/Los_Angeles,NA,Susanville Road,NA,96113,MMCA82016,840MMCA82016,PM2.5,Temporary,2016,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"Susanville Road, Herlong, Lassen County, CA 96113, United States of America"
91efff6ddc7c0f69,840MMCA82018,MMCA82018,-121.551619,39.09119,19.09,US,CA,NA,America/Los_Angeles,NA,Olivehurst Avenue,Olivehurst,95961,MMCA82018,840MMCA82018,PM2.5,Temporary,2018,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"Olivehurst Avenue and 9th Avenue, Olivehurst Avenue, Olivehurst, CA 95961, United States of America"
cd7c1990bf92f515,840MMCA82020,MMCA82020,-122.709346,40.984272,763.83,US,CA,NA,America/Los_Angeles,NA,Trinity Lake Boulevard,NA,96091,MMCA82020,840MMCA82020,PM2.5,Temporary,2020,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"Trinity Lake Boulevard, Trinity Center, Trinity County, CA 96091, United States of America"
ee1599087d1f6087,840MMCA82021,MMCA82021,-120.829761,38.729317,577.09,US,CA,NA,America/Los_Angeles,2753,Ray Lawyer Drive,Placerville,95667,MMCA82021,840MMCA82021,PM2.5,Temporary,2021,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"2753 Ray Lawyer Drive, Apex, Placerville, CA 95667, United States of America"
a9d11209bf7a58c0,840MMCA82027,MMCA82027,-120.112517,40.026262,1324.88,US,CA,NA,America/Los_Angeles,NA,Doyle Grade Road,NA,96109,MMCA82027,840MMCA82027,PM2.5,Temporary,2027,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"Doyle Grade Road, Doyle, Lassen County, CA 96109, United States of America"
a19fde350d055a8c,840MMCA82022,NA,-121.507223,38.561046,4.31,US,CA,NA,America/Los_Angeles,2701,5th Street,NA,95818,840MMCA82022,840MMCA82022,PM2.5,Temporary,1027,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"2701 5th Street, Sacramento, CA 95818, United States of America"
d937b56818a5a736,840MMCA82030,MMCA82030,-122.389026,40.014986,160.78,US,CA,NA,America/Los_Angeles,NA,Rancho Tehama Road,NA,NA,MMCA82030,840MMCA82030,PM2.5,Temporary,2030,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"Rancho Tehama Airport, Rancho Tehama Road, Rancho Tehama Reserve, CA, United States of America"
3a211066931fdb32,840MMCA82031,MMCA82031,-117.137733,33.824544,436.81,US,CA,NA,America/Los_Angeles,NA,11th Street,NA,NA,MMCA82031,840MMCA82031,PM2.5,Temporary,2031,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"11th Street, Riverside County, CA, United States of America"
e0bc908098470fc6,840MMCA82033,MMCA82033,-121.465917,40.654446,1397.44,US,CA,NA,America/Los_Angeles,42470,Sugar Loaf Lane,NA,96071,MMCA82033,840MMCA82033,PM2.5,Temporary,2033,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"42470 Sugar Loaf Lane, Shasta County, CA 96071, United States of America"
9a8e5c910527d0b1,840MMCA82039,MMCA82034,-120.109985,34.664558,255.91,US,CA,NA,America/Los_Angeles,NA,unnamed road,NA,93441,MMCA82039,840MMCA82039,PM2.5,Temporary,2039,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"unnamed road, Los Olivos, Santa Barbara County, CA 93441, United States of America"
1c6cc4784b7d8dad,840MMCA82036,NA,-119.743488,37.464548,930.3,US,CA,NA,America/Los_Angeles,2433,Kokanee Road,NA,95338,MMCA82036,840MMCA82036,PM2.5,Temporary,2036,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"2433 Kokanee Road, Ponderosa Basin, Mariposa County, CA 95338, United States of America"
af492b53c2819040,840MMCA81039,MMCA82037,-123.024795,38.800396,109.42,US,CA,NA,America/Los_Angeles,499,Muscat Drive,NA,95425,MMCA81039,MMCA81039,PM2.5,Temporary,1039,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"499 Muscat Drive, Cloverdale, Sonoma County, CA 95425, United States of America"
b25e16d3a3b17c19,840MMCA82032,MMCA82038,-123.236046,38.907394,338.51,US,CA,NA,America/Los_Angeles,25527,State Route 128,NA,95494,MMCA82032,840MMCA82032,PM2.5,Temporary,2032,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"25527 State Route 128, Boonville, Mendocino County, CA 95494, United States of America"
46d53b8bf67857bf,840MMCA82040,NA,-121.951954,41.26173,1118.99,US,CA,NA,America/Los_Angeles,NA,CA 89,NA,96057,MMCA82040,840MMCA82040,PM2.5,Temporary,2040,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"CA 89, McCloud, Siskiyou County, CA 96057, United States of America"
07454c54ae3963f0,840MMCA82041,Burney,-121.654058,40.882777,952.74,US,CA,NA,America/Los_Angeles,NA,Quebec Street,NA,96013,MMCA82041,840MMCA82041,PM2.5,Temporary,2041,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"East Burney Elementary School, Quebec Street, Burney, Shasta County, CA 96013, United States of America"
67a4f3a177ee5ab2,840MMCA82042,MMCA82042,-119.513719,34.390608,11.23,US,CA,NA,America/Los_Angeles,5578,Retorno Drive,Carpinteria,93013,MMCA82042,840MMCA82042,PM2.5,Temporary,2042,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"5578 Retorno Drive, Carpinteria, CA 93013, United States of America"
422891e8b5e05e94,840MMCA82043,MMCA82043,-122.519596,40.515765,298.81,US,CA,NA,America/Los_Angeles,14697,Clear Creek Knolls Drive,NA,96001,MMCA82043,840MMCA82043,PM2.5,Temporary,2043,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"14697 Clear Creek Knolls Drive, Shasta County, CA 96001, United States of America"
5dbabe2bfe557b60,840MMCA82047,NA,-118.916337,36.788009,1601.42,US,CA,NA,America/Los_Angeles,NA,Forest Road,NA,93628,MMCA82047,840MMCA82047,PM2.5,Temporary,2047,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"Black Oak Lodge, Forest Road, Hume, Fresno County, CA 93628, United States of America"
2fb60a7ada35647f,840MMCA82049,NA,-122.517536,38.548493,154.4,US,CA,NA,America/Los_Angeles,NA,History Trail,NA,NA,MMCA82049,840MMCA82049,PM2.5,Temporary,2049,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"History Trail, Bale, Napa County, CA, United States of America"
87b8d8682f25bf76,840MMCA82051,MMCA82051,-122.554893,39.885457,239.85,US,CA,NA,America/Los_Angeles,NA,C D F Loop,NA,96074,MMCA82051,840MMCA82051,PM2.5,Temporary,2051,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"C D F Loop, Paskenta, Tehama County, CA 96074, United States of America"
052a4b6e68714fb0,840MMCA82045,MMCA82055,-119.508891,36.731983,119.33,US,CA,NA,America/Los_Angeles,NA,East Kings Canyon Road,NA,93657,MMCA82045,840MMCA82045,PM2.5,Temporary,2045,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"East Kings Canyon Road, Centerville, Fresno County, CA 93657, United States of America"
ca3a2655403523ef,840MMCA82057,MMCA82057,-122.200348,39.936472,88.23,US,CA,NA,America/Los_Angeles,NA,West Side Highway,NA,96021,MMCA82057,840MMCA82057,PM2.5,Temporary,2057,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"West Side Highway, Corning, CA 96021, United States of America"
4812f91e49e5447f,840MMCA82000,MMCA82058,-120.539954,40.303463,1326.98,US,CA,NA,America/Los_Angeles,NA,Valley View Lane,NA,96114,MMCA82000,840MMCA82000,PM2.5,Temporary,2000,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"Valley View Lane, Janesville, Lassen County, CA 96114, United States of America"
a429b3f0992869a4,840MMCA82059,Round Mountain,-121.941483,40.803856,657.92,US,CA,NA,America/Los_Angeles,NA,State Route 299,NA,96084,MMCA82059,840MMCA82059,PM2.5,Temporary,2059,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"Round Mountain Post Office, State Route 299, Round Mountain, Shasta County, CA 96084, United States of America"
7b2f4b2f8c5c7847,840MMCA82060,NA,-120.70447,38.673184,816.57,US,CA,NA,America/Los_Angeles,NA,Heagey Hill Road,NA,NA,MMCA82060,840MMCA82060,PM2.5,Temporary,2060,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"Heagey Hill Road, El Dorado County, CA, United States of America"
018923aa466ba8bf,840MMCA82061,NA,-122.150245,38.738877,101.11,US,CA,NA,America/Los_Angeles,18974,Road 78,NA,95606,MMCA82061,840MMCA82061,PM2.5,Temporary,2061,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"18974 Road 78, Brooks, Yolo County, CA 95606, United States of America"
5bc35da1ca7f4745,840MMCA82063,MMCA82063,-121.225119,39.48482,760.64,US,CA,NA,America/Los_Angeles,NA,Mulock Road,NA,95925,MMCA82063,840MMCA82063,PM2.5,Temporary,2063,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"Mulock Road, Challenge, Yuba County, CA 95925, United States of America"
127e996697f9731c,840060670010,NA,-121.493146,38.568621,5.07,US,CA,NA,America/Los_Angeles,NA,Solons Alley,NA,95811,060670010,060670010,PM2.5,Permanent,0010,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"Solons Alley, Sacramento, CA 95811, United States of America"
95f59d17bf70d63f,840MMCA82065,MMCA82065,-122.283497,41.183131,659.71,US,CA,NA,America/Los_Angeles,30974,Jesse James Road,NA,96025,MMCA82065,840MMCA82065,PM2.5,Temporary,2065,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"30974 Jesse James Road, Shasta County, CA 96025, United States of America"
be63451fea552e9a,840MMCA82066,NA,-120.842357,38.911664,797.54,US,CA,NA,America/Los_Angeles,5741,Ooti Road,NA,95634,MMCA82066,840MMCA82066,PM2.5,Temporary,2066,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"5741 Ooti Road, Georgetown, El Dorado County, CA 95634, United States of America"
69239db34adfaa1f,840MMCA82068,NA,-123.381121,41.796477,394.12,US,CA,NA,America/Los_Angeles,301,Buckhorn Road,NA,96039,MMCA82068,840MMCA82068,PM2.5,Temporary,2068,Active,CA8,California Air Resources Board,R9,-8,NA,NA,NA,NA,NA,"301 Buckhorn Road, Happy Camp, Siskiyou County, CA 96039, United States of America"
26bb06bb268c6e3e,840MMFRA1001,MMFRA1001,-121.143923,39.396425,642,US,CA,NA,America/Los_Angeles,NA,Road 169,NA,NA,MMFRA1001,MMFRA1001,PM2.5,Temporary,1001,Active,FRA,Feather River Air Quality Management District,R9,-8,NA,NA,NA,NA,NA,"Road 169, Yuba County, CA, United States of America"
